Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
33,2012-07-06,93.21,3.666,297.52,NA,3.44,NA,1107.31,130.7196333,7.147,FALSE
33,2012-07-13,97.6,3.723,221.83,NA,0.6,NA,2405.4,130.683,7.147,FALSE
33,2012-07-20,91.49,3.589,648.02,NA,NA,NA,959.57,130.7012903,7.147,FALSE
33,2012-07-27,93.95,3.769,24.71,NA,NA,NA,1205.27,130.7195806,7.147,FALSE
33,2012-08-03,92.13,3.595,238.26,NA,2.88,44.29,767.86,130.737871,7.147,FALSE
33,2012-08-10,100.07,3.811,90.89,NA,NA,NA,278.04,130.7561613,7.147,FALSE
33,2012-08-17,96.79,4.002,382.03,NA,0.96,NA,1698.55,130.7909677,7.147,FALSE
33,2012-08-24,89.62,4.055,35.76,NA,1.44,NA,1381.43,130.8381613,7.147,FALSE
33,2012-08-31,94.55,3.886,119.39,NA,NA,9.7,1547.92,130.8853548,7.147,FALSE
33,2012-09-07,92.02,4.124,175.64,NA,NA,NA,841.9,130.9325484,7.147,TRUE
33,2012-09-14,83.4,3.966,1105.36,NA,NA,NA,495.17,130.9776667,7.147,FALSE
33,2012-09-21,86.53,4.125,427.64,NA,NA,NA,392.74,131.0103333,7.147,FALSE
33,2012-09-28,86.42,3.966,167.65,NA,NA,NA,1569.73,131.043,7.147,FALSE
33,2012-10-05,85.18,4.132,433.79,NA,NA,NA,1160.27,131.0756667,6.895,FALSE
33,2012-10-12,79.64,4.468,33.23,NA,NA,NA,590.43,131.1083333,6.895,FALSE
33,2012-10-19,75.55,4.449,18,NA,NA,NA,649.05,131.1499677,6.895,FALSE
33,2012-10-26,73.7,4.301,122.41,13.71,NA,NA,965.49,131.1930968,6.895,FALSE
33,2012-11-02,70.96,4.099,43.69,294.09,NA,NA,561.2,131.2362258,6.895,FALSE
33,2012-11-09,71.7,3.78,225.61,1194.6,NA,NA,1046.14,131.2793548,6.895,FALSE
33,2012-11-16,59.24,3.703,840.06,235.17,NA,NA,2810.05,131.3258,6.895,FALSE
33,2012-11-23,64.74,3.759,140.81,NA,NA,2.5,1149.55,131.3766667,6.895,TRUE
33,2012-11-30,65.21,3.719,440.82,NA,NA,6.93,1024.72,131.4275333,6.895,FALSE
33,2012-12-07,62.25,3.668,159.58,NA,NA,NA,728.01,131.4784,6.895,FALSE
33,2012-12-14,55.61,3.597,138.27,NA,NA,NA,684.98,131.537,6.895,FALSE
33,2012-12-21,50.96,3.393,417.12,NA,1.71,NA,425.12,131.642,6.895,FALSE
33,2012-12-28,50.66,3.48,1474.07,893.94,NA,42.12,348.6,131.747,6.895,TRUE
33,2013-01-04,48.28,3.339,2.82,988.09,NA,NA,40.98,131.852,6.806,FALSE
33,2013-01-11,49.75,3.542,742.57,519.94,NA,NA,1294.86,131.957,6.806,FALSE
33,2013-01-18,43.33,3.545,352.03,72.16,NA,49.58,921.43,132.030871,6.806,FALSE
33,2013-01-25,60.22,3.558,924.86,12.19,NA,NA,493.48,132.0922903,6.806,FALSE
33,2013-02-01,53.52,3.6,7.82,5.48,NA,8.25,540.71,132.1537097,6.806,FALSE
33,2013-02-08,59.71,3.795,2467.89,8.48,NA,9.02,925.43,132.215129,6.806,TRUE
33,2013-02-15,49.87,3.612,1163.58,230.07,NA,0.66,681.57,132.2725714,6.806,FALSE
33,2013-02-22,55.35,4.031,311.78,474.55,NA,NA,978.68,132.3200714,6.806,FALSE
33,2013-03-01,53.35,3.83,988.11,0.73,NA,8.73,723.09,132.3675714,6.806,FALSE
33,2013-03-08,63.98,4.125,2478.06,NA,NA,NA,1677.45,132.4150714,6.806,FALSE
33,2013-03-15,63.26,3.885,23.75,NA,NA,NA,272.39,132.4668065,6.806,FALSE
33,2013-03-22,71.91,4.062,395.26,NA,NA,NA,677.68,132.529129,6.806,FALSE
33,2013-03-29,69.96,4.016,155.1,NA,NA,NA,651.27,132.5914516,6.806,FALSE
33,2013-04-05,73.67,3.808,376.77,307.33,NA,NA,1833.59,132.6537742,6.698,FALSE
33,2013-04-12,70.39,3.797,28,137.13,NA,NA,1514.45,132.7160968,6.698,FALSE
33,2013-04-19,71.55,3.941,757.18,6.94,NA,18.94,1372.53,132.7160968,6.698,FALSE
33,2013-04-26,76.55,3.889,148.77,NA,NA,NA,359.56,132.7160968,6.698,FALSE
33,2013-05-03,82.7,3.671,68.99,NA,NA,NA,335,NA,NA,FALSE
33,2013-05-10,77.97,3.689,296.8,NA,NA,NA,665.28,NA,NA,FALSE
33,2013-05-17,87.17,3.809,1212.32,NA,NA,NA,437.9,NA,NA,FALSE
33,2013-05-24,84.75,3.835,480.8,NA,NA,NA,488.68,NA,NA,FALSE
33,2013-05-31,85.16,3.829,174.84,NA,NA,NA,688.18,NA,NA,FALSE
33,2013-06-07,93.17,3.789,105.68,NA,NA,NA,348.73,NA,NA,FALSE
33,2013-06-14,95.1,3.771,45.41,NA,NA,NA,843.21,NA,NA,FALSE
33,2013-06-21,93.62,3.766,240.37,NA,NA,NA,440.96,NA,NA,FALSE
33,2013-06-28,92.98,3.781,873.21,NA,NA,NA,559.31,NA,NA,FALSE
33,2013-07-05,99.66,3.753,146.05,NA,NA,3.9,1423.19,NA,NA,FALSE
33,2013-07-12,95.51,3.737,46.5,NA,NA,NA,638.62,NA,NA,FALSE
33,2013-07-19,94.1,3.823,38.24,NA,NA,NA,500.49,NA,NA,FALSE
33,2013-07-26,89.73,3.865,9.79,NA,NA,NA,500.03,NA,NA,FALSE
34,2010-02-05,35.44,2.598,NA,NA,NA,NA,NA,126.4420645,9.521,FALSE
34,2010-02-12,36.13,2.573,NA,NA,NA,NA,NA,126.4962581,9.521,TRUE
34,2010-02-19,38.36,2.54,NA,NA,NA,NA,NA,126.5262857,9.521,FALSE
34,2010-02-26,37.28,2.59,NA,NA,NA,NA,NA,126.5522857,9.521,FALSE
34,2010-03-05,42.65,2.654,NA,NA,NA,NA,NA,126.5782857,9.521,FALSE
34,2010-03-12,42.26,2.704,NA,NA,NA,NA,NA,126.6042857,9.521,FALSE
34,2010-03-19,45.86,2.743,NA,NA,NA,NA,NA,126.6066452,9.521,FALSE
34,2010-03-26,42.91,2.752,NA,NA,NA,NA,NA,126.6050645,9.521,FALSE
34,2010-04-02,50.07,2.74,NA,NA,NA,NA,NA,126.6034839,9.593,FALSE
34,2010-04-09,51.26,2.773,NA,NA,NA,NA,NA,126.6019032,9.593,FALSE
34,2010-04-16,59.18,2.81,NA,NA,NA,NA,NA,126.5621,9.593,FALSE
34,2010-04-23,55.04,2.805,NA,NA,NA,NA,NA,126.4713333,9.593,FALSE
34,2010-04-30,56.58,2.787,NA,NA,NA,NA,NA,126.3805667,9.593,FALSE
34,2010-05-07,57.39,2.836,NA,NA,NA,NA,NA,126.2898,9.593,FALSE
34,2010-05-14,60.74,2.845,NA,NA,NA,NA,NA,126.2085484,9.593,FALSE
34,2010-05-21,63.99,2.82,NA,NA,NA,NA,NA,126.1843871,9.593,FALSE
34,2010-05-28,68.68,2.756,NA,NA,NA,NA,NA,126.1602258,9.593,FALSE
34,2010-06-04,72.17,2.701,NA,NA,NA,NA,NA,126.1360645,9.593,FALSE
34,2010-06-11,80.84,2.668,NA,NA,NA,NA,NA,126.1119032,9.593,FALSE
34,2010-06-18,73.48,2.635,NA,NA,NA,NA,NA,126.114,9.593,FALSE
34,2010-06-25,78.47,2.654,NA,NA,NA,NA,NA,126.1266,9.593,FALSE
34,2010-07-02,73.66,2.668,NA,NA,NA,NA,NA,126.1392,9.816,FALSE
34,2010-07-09,75,2.637,NA,NA,NA,NA,NA,126.1518,9.816,FALSE
34,2010-07-16,78.53,2.621,NA,NA,NA,NA,NA,126.1498065,9.816,FALSE
34,2010-07-23,79.58,2.612,NA,NA,NA,NA,NA,126.1283548,9.816,FALSE
34,2010-07-30,72.26,2.65,NA,NA,NA,NA,NA,126.1069032,9.816,FALSE
34,2010-08-06,73.8,2.64,NA,NA,NA,NA,NA,126.0854516,9.816,FALSE
34,2010-08-13,76.72,2.698,NA,NA,NA,NA,NA,126.064,9.816,FALSE
34,2010-08-20,76.45,2.671,NA,NA,NA,NA,NA,126.0766452,9.816,FALSE
34,2010-08-27,72.87,2.621,NA,NA,NA,NA,NA,126.0892903,9.816,FALSE
34,2010-09-03,72.59,2.584,NA,NA,NA,NA,NA,126.1019355,9.816,FALSE
34,2010-09-10,72.61,2.574,NA,NA,NA,NA,NA,126.1145806,9.816,TRUE
34,2010-09-17,70.71,2.594,NA,NA,NA,NA,NA,126.1454667,9.816,FALSE
34,2010-09-24,69.78,2.642,NA,NA,NA,NA,NA,126.1900333,9.816,FALSE
34,2010-10-01,70.13,2.619,NA,NA,NA,NA,NA,126.2346,10.21,FALSE
34,2010-10-08,65.21,2.645,NA,NA,NA,NA,NA,126.2791667,10.21,FALSE
34,2010-10-15,59.57,2.732,NA,NA,NA,NA,NA,126.3266774,10.21,FALSE
34,2010-10-22,58.11,2.736,NA,NA,NA,NA,NA,126.3815484,10.21,FALSE
34,2010-10-29,50.78,2.718,NA,NA,NA,NA,NA,126.4364194,10.21,FALSE
34,2010-11-05,52.43,2.699,NA,NA,NA,NA,NA,126.4912903,10.21,FALSE
34,2010-11-12,47.2,2.741,NA,NA,NA,NA,NA,126.5461613,10.21,FALSE
34,2010-11-19,40.93,2.78,NA,NA,NA,NA,NA,126.6072,10.21,FALSE
34,2010-11-26,41.13,2.752,NA,NA,NA,NA,NA,126.6692667,10.21,TRUE
34,2010-12-03,34.7,2.727,NA,NA,NA,NA,NA,126.7313333,10.21,FALSE
34,2010-12-10,41.93,2.86,NA,NA,NA,NA,NA,126.7934,10.21,FALSE
34,2010-12-17,42.64,2.884,NA,NA,NA,NA,NA,126.8794839,10.21,FALSE
34,2010-12-24,42.74,2.887,NA,NA,NA,NA,NA,126.9835806,10.21,FALSE
34,2010-12-31,34.11,2.955,NA,NA,NA,NA,NA,127.0876774,10.21,TRUE
34,2011-01-07,24.5,2.98,NA,NA,NA,NA,NA,127.1917742,10.398,FALSE
34,2011-01-14,30.75,2.992,NA,NA,NA,NA,NA,127.3009355,10.398,FALSE
34,2011-01-21,39.57,3.017,NA,NA,NA,NA,NA,127.4404839,10.398,FALSE
34,2011-01-28,34.68,3.022,NA,NA,NA,NA,NA,127.5800323,10.398,FALSE
34,2011-02-04,23.82,2.996,NA,NA,NA,NA,NA,127.7195806,10.398,FALSE
34,2011-02-11,28.66,3.033,NA,NA,NA,NA,NA,127.859129,10.398,TRUE
34,2011-02-18,45.12,3.058,NA,NA,NA,NA,NA,127.99525,10.398,FALSE
34,2011-02-25,44.57,3.087,NA,NA,NA,NA,NA,128.13,10.398,FALSE
34,2011-03-04,46.21,3.305,NA,NA,NA,NA,NA,128.26475,10.398,FALSE
34,2011-03-11,45.87,3.461,NA,NA,NA,NA,NA,128.3995,10.398,FALSE
34,2011-03-18,55.58,3.495,NA,NA,NA,NA,NA,128.5121935,10.398,FALSE
34,2011-03-25,53.11,3.48,NA,NA,NA,NA,NA,128.6160645,10.398,FALSE
34,2011-04-01,55.46,3.521,NA,NA,NA,NA,NA,128.7199355,10.581,FALSE
34,2011-04-08,58.59,3.605,NA,NA,NA,NA,NA,128.8238065,10.581,FALSE
34,2011-04-15,53.3,3.724,NA,NA,NA,NA,NA,128.9107333,10.581,FALSE
34,2011-04-22,63.83,3.781,NA,NA,NA,NA,NA,128.9553,10.581,FALSE
34,2011-04-29,57.73,3.781,NA,NA,NA,NA,NA,128.9998667,10.581,FALSE
34,2011-05-06,54.4,3.866,NA,NA,NA,NA,NA,129.0444333,10.581,FALSE
34,2011-05-13,63.05,3.872,NA,NA,NA,NA,NA,129.089,10.581,FALSE
34,2011-05-20,61.47,3.881,NA,NA,NA,NA,NA,129.0756774,10.581,FALSE
34,2011-05-27,65.99,3.771,NA,NA,NA,NA,NA,129.0623548,10.581,FALSE
34,2011-06-03,74.64,3.683,NA,NA,NA,NA,NA,129.0490323,10.581,FALSE
34,2011-06-10,74.57,3.64,NA,NA,NA,NA,NA,129.0357097,10.581,FALSE
34,2011-06-17,76.58,3.618,NA,NA,NA,NA,NA,129.0432,10.581,FALSE
34,2011-06-24,77.16,3.57,NA,NA,NA,NA,NA,129.0663,10.581,FALSE
34,2011-07-01,81.96,3.504,NA,NA,NA,NA,NA,129.0894,10.641,FALSE
34,2011-07-08,80.84,3.469,NA,NA,NA,NA,NA,129.1125,10.641,FALSE
34,2011-07-15,78.09,3.563,NA,NA,NA,NA,NA,129.1338387,10.641,FALSE
34,2011-07-22,80.75,3.627,NA,NA,NA,NA,NA,129.1507742,10.641,FALSE
34,2011-07-29,78.04,3.659,NA,NA,NA,NA,NA,129.1677097,10.641,FALSE
34,2011-08-05,76.71,3.662,NA,NA,NA,NA,NA,129.1846452,10.641,FALSE
34,2011-08-12,80.23,3.617,NA,NA,NA,NA,NA,129.2015806,10.641,FALSE
34,2011-08-19,77.08,3.55,NA,NA,NA,NA,NA,129.2405806,10.641,FALSE
34,2011-08-26,77.27,3.523,NA,NA,NA,NA,NA,129.2832581,10.641,FALSE
34,2011-09-02,78.24,3.533,NA,NA,NA,NA,NA,129.3259355,10.641,FALSE
34,2011-09-09,70.05,3.554,NA,NA,NA,NA,NA,129.3686129,10.641,TRUE
34,2011-09-16,64.94,3.532,NA,NA,NA,NA,NA,129.4306,10.641,FALSE
34,2011-09-23,66.23,3.473,NA,NA,NA,NA,NA,129.5183333,10.641,FALSE
34,2011-09-30,69.44,3.371,NA,NA,NA,NA,NA,129.6060667,10.641,FALSE
34,2011-10-07,60.42,3.299,NA,NA,NA,NA,NA,129.6938,10.148,FALSE
34,2011-10-14,54.72,3.283,NA,NA,NA,NA,NA,129.7706452,10.148,FALSE
34,2011-10-21,58.93,3.361,NA,NA,NA,NA,NA,129.7821613,10.148,FALSE
34,2011-10-28,54.56,3.362,NA,NA,NA,NA,NA,129.7936774,10.148,FALSE
34,2011-11-04,48.04,3.322,NA,NA,NA,NA,NA,129.8051935,10.148,FALSE
34,2011-11-11,41.04,3.286,10860.98,6524.97,65.95,4082.99,4814.43,129.8167097,10.148,FALSE
34,2011-11-18,46,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,FALSE
34,2011-11-25,45.99,3.225,32.5,317.08,42455.51,6,1438.09,129.8364,10.148,TRUE
34,2011-12-02,39.75,3.176,4611.57,70.94,1109.59,1307.67,17316.01,129.8459667,10.148,FALSE
34,2011-12-09,24.69,3.153,3131.47,3,127.58,479.79,4102.57,129.8555333,10.148,FALSE
34,2011-12-16,32.31,3.149,824.88,300,226.35,573.1,2966.73,129.8980645,10.148,FALSE
34,2011-12-23,32.45,3.103,1200.1,0.18,1108.23,37.22,2109.3,129.9845484,10.148,FALSE
34,2011-12-30,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,10.148,TRUE
34,2012-01-06,36.39,3.158,5998.79,18094.69,104.92,351.55,2890.32,130.1575161,9.653,FALSE
34,2012-01-13,33.99,3.263,2514.23,8431.82,48.38,186.59,4699.39,130.244,9.653,FALSE
34,2012-01-20,39.28,3.273,1358.95,3015.89,27.49,255.88,2402.57,130.2792258,9.653,FALSE
34,2012-01-27,39.81,3.29,387.48,1594.36,18.98,13.35,769.52,130.3144516,9.653,FALSE
34,2012-02-03,38.64,3.354,24118.77,1767.26,91.24,14240.58,3833.23,130.3496774,9.653,FALSE
34,2012-02-10,36.7,3.411,16191.24,4394.52,58.87,11972.11,6375.39,130.3849032,9.653,TRUE
34,2012-02-17,37.25,3.493,8386.11,4644.97,16.48,2748.66,6015.47,130.4546207,9.653,FALSE
34,2012-02-24,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,FALSE
34,2012-03-02,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,9.653,FALSE
34,2012-03-09,42.7,3.667,6150.33,209.07,NA,124.83,4638.14,130.7413793,9.653,FALSE
34,2012-03-16,48.09,3.707,6104.24,94.31,2.7,479.7,1656.98,130.8261935,9.653,FALSE
34,2012-03-23,47.93,3.759,3662.39,107.42,0.59,941.47,1934.93,130.8966452,9.653,FALSE
34,2012-03-30,59.29,3.82,7866.57,104.84,5.59,28.76,1979.96,130.9670968,9.653,FALSE
34,2012-04-06,54.42,3.864,6570.6,NA,37.31,2558.69,5479.81,131.0375484,9.575,FALSE
34,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,FALSE
34,2012-04-20,55.34,3.864,1397.43,2573.19,18.46,70.76,2761.17,131.1173333,9.575,FALSE
34,2012-04-27,66.49,3.81,5573.52,886.23,8.87,338.1,2014.84,131.1266667,9.575,FALSE
34,2012-05-04,65.04,3.747,6219.31,NA,69.88,2597.74,3522.31,131.136,9.575,FALSE
34,2012-05-11,61.92,3.685,11342.48,NA,29.11,1214.28,1983.03,131.1453333,9.575,FALSE
34,2012-05-18,64.97,3.62,2328.53,NA,2.43,1042.41,2111.41,131.0983226,9.575,FALSE
34,2012-05-25,72.42,3.551,4031.31,43,146.38,1114.59,2174.14,131.0287742,9.575,FALSE
34,2012-06-01,70.41,3.483,10054.19,NA,128.85,87.9,5049.13,130.9592258,9.575,FALSE
34,2012-06-08,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,FALSE
34,2012-06-15,76.48,3.372,5809.23,32.4,400.09,924.94,3054.63,130.8295333,9.575,FALSE
34,2012-06-22,78.85,3.329,4673,169,NA,1561.36,4524.99,130.7929,9.575,FALSE
34,2012-06-29,81.91,3.257,3725.46,52.2,NA,343.56,3814.45,130.7562667,9.575,FALSE
34,2012-07-06,77.95,3.187,6438.2,174.8,103.13,2529.03,3839.19,130.7196333,9.285,FALSE
34,2012-07-13,74.02,3.224,2691.41,20.2,16.91,806.44,3029,130.683,9.285,FALSE
34,2012-07-20,77.7,3.263,2732.08,98,5.98,743.47,2456.79,130.7012903,9.285,FALSE
34,2012-07-27,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,FALSE
34,2012-08-03,78.93,3.374,9386.73,45,37.88,4384.73,4169.76,130.737871,9.285,FALSE
34,2012-08-10,78.26,3.476,9297.06,12,8.3,4250.64,2103.48,130.7561613,9.285,FALSE
34,2012-08-17,77.78,3.552,5553.04,32.6,6.13,1315.08,5733.84,130.7909677,9.285,FALSE
34,2012-08-24,72.44,3.61,1899.97,83.8,9.16,609.67,3844.82,130.8381613,9.285,FALSE
34,2012-08-31,75.89,3.646,12815.65,64.2,18.56,2171.06,4926.61,130.8853548,9.285,FALSE
34,2012-09-07,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,TRUE
34,2012-09-14,64.28,3.706,4855.31,NA,11.31,832.14,5118.55,130.9776667,9.285,FALSE
34,2012-09-21,66.08,3.721,4857.37,5.73,0.85,221.84,7308.76,131.0103333,9.285,FALSE
34,2012-09-28,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,FALSE
34,2012-10-05,65.41,3.62,2716.1,NA,6.03,1648.8,3539.71,131.0756667,8.839,FALSE
34,2012-10-12,59.94,3.603,2254.65,NA,29.82,524.12,7604.92,131.1083333,8.839,FALSE
34,2012-10-19,58.47,3.61,725.01,NA,9.18,370.91,2907.57,131.1499677,8.839,FALSE
34,2012-10-26,57.95,3.514,1151.88,68.01,3,392.12,1468.81,131.1930968,8.839,FALSE
34,2012-11-02,50.91,3.404,3189.15,2375.99,31.62,1270.88,2705.65,131.2362258,8.839,FALSE
34,2012-11-09,52.98,3.337,3011.99,3814.03,19.4,882.67,5821.12,131.2793548,8.839,FALSE
34,2012-11-16,40.26,3.271,6950.26,443.71,57.16,623.39,2367.9,131.3258,8.839,FALSE
34,2012-11-23,46.08,3.233,251.45,0.01,59304.51,191.86,3460.87,131.3766667,8.839,TRUE
34,2012-11-30,43.03,3.24,575.87,NA,6149.44,26.46,3347.77,131.4275333,8.839,FALSE
34,2012-12-07,46.37,3.227,4905.35,NA,286.34,902.13,6699,131.4784,8.839,FALSE
34,2012-12-14,35.16,3.193,2034.86,NA,49,133.65,1960.05,131.537,8.839,FALSE
34,2012-12-21,32.38,3.112,2025.54,NA,74.17,58.72,1181.09,131.642,8.839,FALSE
34,2012-12-28,31.68,3.125,6560.15,16765.26,72.76,61.13,1259.63,131.747,8.839,TRUE
34,2013-01-04,31.25,3.177,808.67,13892.52,6.44,98.08,2086.66,131.852,8.934,FALSE
34,2013-01-11,37.6,3.235,1077.02,9401.61,4.94,622.64,2815.19,131.957,8.934,FALSE
34,2013-01-18,31.84,3.232,4251.89,4906.54,1.78,NA,1374.82,132.030871,8.934,FALSE
34,2013-01-25,45.01,3.22,5889.35,3204.02,NA,3065.59,1936.25,132.0922903,8.934,FALSE
34,2013-02-01,48.03,3.232,5918.59,1407.51,164.9,8176.89,2384.57,132.1537097,8.934,FALSE
34,2013-02-08,47.63,3.401,34577.87,883.45,289.34,18578.87,4259.63,132.215129,8.934,TRUE
34,2013-02-15,42.63,3.451,10713.38,2336.61,4.44,2483.02,1788.38,132.2725714,8.934,FALSE
34,2013-02-22,47.26,3.602,5516.88,2250.61,31.12,1948.57,4175.42,132.3200714,8.934,FALSE
34,2013-03-01,43.51,3.694,5182.14,401.81,1.2,13.92,3020.54,132.3675714,8.934,FALSE
34,2013-03-08,53.69,3.647,15754.81,34.78,57.59,2173.94,3394.71,132.4150714,8.934,FALSE
34,2013-03-15,52.9,3.611,3281.61,NA,11.12,1109.81,1403.62,132.4668065,8.934,FALSE
34,2013-03-22,60.19,3.593,7036.53,NA,631,338.9,2595.25,132.529129,8.934,FALSE
34,2013-03-29,51,3.575,3027.3,NA,417.69,328.41,1347,132.5914516,8.934,FALSE
34,2013-04-05,58.4,3.552,8593.42,3307.23,517.21,1022.91,2517.62,132.6537742,8.796,FALSE
34,2013-04-12,61.46,3.504,2754.02,1614.39,63.54,365.69,10014.8,132.7160968,8.796,FALSE
34,2013-04-19,63.99,3.436,1359.8,14.54,174.26,NA,801.06,132.7160968,8.796,FALSE
34,2013-04-26,58.54,3.397,3120.8,1.49,103.82,222.17,1794.12,132.7160968,8.796,FALSE
34,2013-05-03,65.07,3.369,2536.69,21,93.45,1619.35,1852.69,NA,NA,FALSE
34,2013-05-10,63.9,3.371,5813.45,354.12,127.88,278.51,2804.1,NA,NA,FALSE
34,2013-05-17,70.87,3.437,3417.8,450.88,34.52,521.72,2868.88,NA,NA,FALSE
34,2013-05-24,76.4,3.462,5333.53,230.88,116.91,657.4,6630.76,NA,NA,FALSE
34,2013-05-31,79.29,3.438,4411.49,305.28,109.48,27.38,2655.75,NA,NA,FALSE
34,2013-06-07,79.33,3.413,8467.35,259.55,263.13,2832.09,3394.4,NA,NA,FALSE
34,2013-06-14,82.3,3.415,3376.68,306.12,471.49,2512.81,3311.17,NA,NA,FALSE
34,2013-06-21,80.14,3.453,3196.46,462.9,316.6,1285.2,5173.69,NA,NA,FALSE
34,2013-06-28,87.73,3.452,3460.86,770.95,10.5,715.74,2294.78,NA,NA,FALSE
34,2013-07-05,77.96,3.385,7975.83,1466.58,458.17,6976.2,3006.95,NA,NA,FALSE
34,2013-07-12,82.77,3.368,2603.01,931.01,37.44,639.15,2020.17,NA,NA,FALSE
34,2013-07-19,73.3,3.518,3532.06,744.95,398.2,737.94,1762.44,NA,NA,FALSE
34,2013-07-26,77.89,3.58,248.84,728.21,3.2,39.88,1503.59,NA,NA,FALSE
35,2010-02-05,27.19,2.784,NA,NA,NA,NA,NA,135.3524608,9.262,FALSE
35,2010-02-12,29.81,2.773,NA,NA,NA,NA,NA,135.4113076,9.262,TRUE
35,2010-02-19,32.44,2.745,NA,NA,NA,NA,NA,135.4657781,9.262,FALSE
35,2010-02-26,36,2.754,NA,NA,NA,NA,NA,135.5195191,9.262,FALSE
35,2010-03-05,38.07,2.777,NA,NA,NA,NA,NA,135.5732602,9.262,FALSE
35,2010-03-12,45.98,2.818,NA,NA,NA,NA,NA,135.6270013,9.262,FALSE
35,2010-03-19,49.04,2.844,NA,NA,NA,NA,NA,135.6682247,9.262,FALSE
35,2010-03-26,52.34,2.854,NA,NA,NA,NA,NA,135.7073618,9.262,FALSE
35,2010-04-02,46.9,2.85,NA,NA,NA,NA,NA,135.7464988,9.051,FALSE
35,2010-04-09,62.62,2.869,NA,NA,NA,NA,NA,135.7856359,9.051,FALSE
35,2010-04-16,54.95,2.899,NA,NA,NA,NA,NA,135.82725,9.051,FALSE
35,2010-04-23,53.91,2.902,NA,NA,NA,NA,NA,135.8721667,9.051,FALSE
35,2010-04-30,53.55,2.921,NA,NA,NA,NA,NA,135.9170833,9.051,FALSE
35,2010-05-07,69.02,2.966,NA,NA,NA,NA,NA,135.962,9.051,FALSE
35,2010-05-14,53.82,2.982,NA,NA,NA,NA,NA,136.010394,9.051,FALSE
35,2010-05-21,63.31,2.958,NA,NA,NA,NA,NA,136.0796521,9.051,FALSE
35,2010-05-28,67.88,2.899,NA,NA,NA,NA,NA,136.1489101,9.051,FALSE
35,2010-06-04,74.29,2.847,NA,NA,NA,NA,NA,136.2181682,9.051,FALSE
35,2010-06-11,68.9,2.809,NA,NA,NA,NA,NA,136.2874263,9.051,FALSE
35,2010-06-18,70,2.78,NA,NA,NA,NA,NA,136.3243393,9.051,FALSE
35,2010-06-25,78.02,2.808,NA,NA,NA,NA,NA,136.3483143,9.051,FALSE
35,2010-07-02,76.25,2.815,NA,NA,NA,NA,NA,136.3722893,8.861,FALSE
35,2010-07-09,82.69,2.793,NA,NA,NA,NA,NA,136.3962643,8.861,FALSE
35,2010-07-16,78.26,2.783,NA,NA,NA,NA,NA,136.4179827,8.861,FALSE
35,2010-07-23,81.56,2.771,NA,NA,NA,NA,NA,136.4366924,8.861,FALSE
35,2010-07-30,79.78,2.781,NA,NA,NA,NA,NA,136.4554021,8.861,FALSE
35,2010-08-06,77.45,2.784,NA,NA,NA,NA,NA,136.4741118,8.861,FALSE
35,2010-08-13,77.36,2.805,NA,NA,NA,NA,NA,136.4928214,8.861,FALSE
35,2010-08-20,75.16,2.779,NA,NA,NA,NA,NA,136.5249182,8.861,FALSE
35,2010-08-27,70.31,2.755,NA,NA,NA,NA,NA,136.557015,8.861,FALSE
35,2010-09-03,78.52,2.715,NA,NA,NA,NA,NA,136.5891118,8.861,FALSE
35,2010-09-10,70.38,2.699,NA,NA,NA,NA,NA,136.6212085,8.861,TRUE
35,2010-09-17,64.5,2.706,NA,NA,NA,NA,NA,136.6338071,8.861,FALSE
35,2010-09-24,67.08,2.713,NA,NA,NA,NA,NA,136.6317821,8.861,FALSE
35,2010-10-01,70.19,2.707,NA,NA,NA,NA,NA,136.6297571,8.763,FALSE
35,2010-10-08,57.78,2.764,NA,NA,NA,NA,NA,136.6277321,8.763,FALSE
35,2010-10-15,58.38,2.868,NA,NA,NA,NA,NA,136.6401935,8.763,FALSE
35,2010-10-22,52.82,2.917,NA,NA,NA,NA,NA,136.688871,8.763,FALSE
35,2010-10-29,61.02,2.921,NA,NA,NA,NA,NA,136.7375484,8.763,FALSE
35,2010-11-05,45.91,2.917,NA,NA,NA,NA,NA,136.7862258,8.763,FALSE
35,2010-11-12,45.9,2.931,NA,NA,NA,NA,NA,136.8349032,8.763,FALSE
35,2010-11-19,50.81,3,NA,NA,NA,NA,NA,136.7715714,8.763,FALSE
35,2010-11-26,46.67,3.039,NA,NA,NA,NA,NA,136.6895714,8.763,TRUE
35,2010-12-03,41.81,3.046,NA,NA,NA,NA,NA,136.6075714,8.763,FALSE
35,2010-12-10,30.83,3.109,NA,NA,NA,NA,NA,136.5255714,8.763,FALSE
